Year,YearCode,Country Name,Country Code,GDP (current US$)
1971,YR1971,Georgia,GEO,
1971,YR1971,Germany,DEU,241913902391.321
1971,YR1971,Ghana,GHA,2417591968.3039
1971,YR1971,Greece,GRC,13914172675.2682
1971,YR1971,Greenland,GRL,88570999.351486
1971,YR1971,Grenada,GRD,
1971,YR1971,Guam,GUM,
1971,YR1971,Guatemala,GTM,1984800000
1971,YR1971,Guinea,GIN,
1971,YR1971,Guinea-Bissau,GNB,78540000
1971,YR1971,Guyana,GUY,282049984
1971,YR1971,Haiti,HTI,
1971,YR1971,Honduras,HND,731000000
1971,YR1971,"Hong Kong SAR, China",HKG,4476001946.01486
1971,YR1971,Hungary,HUN,6032045245.59106
1971,YR1971,Iceland,ISL,660321784.753481
1971,YR1971,India,IND,68532271313.2286
1971,YR1971,Indonesia,IDN,9849117952.81548
1971,YR1971,"Iran, Islamic Rep.",IRN,13203457892.5413
1971,YR1971,Iraq,IRQ,4144554445.33806
1971,YR1971,Ireland,IRL,5006678524.26276
1971,YR1971,Isle of Man,IMY,
1971,YR1971,Israel,ISR,5573108412.71613
1971,YR1971,Italy,ITA,120120043348.939
1971,YR1971,Jamaica,JAM,1539862371.26661
1971,YR1971,Japan,JPN,236154755295.311
1971,YR1971,Jordan,JOR,678159728.736109
1971,YR1971,Kazakhstan,KAZ,
1971,YR1971,Kenya,KEN,1778391289.20054
1971,YR1971,Kiribati,KIR,15278632.4786325
1971,YR1971,"Korea, Dem. Rep.",PRK,
1971,YR1971,"Korea, Rep.",KOR,9851361083.10529
1971,YR1971,Kosovo,KSV,
1971,YR1971,Kuwait,KWT,3880392337.53093
1971,YR1971,Kyrgyz Republic,KGZ,
1971,YR1971,Lao PDR,LAO,
1971,YR1971,Latvia,LVA,
1971,YR1971,Lebanon,LBN,
1971,YR1971,Lesotho,LSO,76480285.1113442
1971,YR1971,Liberia,LBR,341543056
1971,YR1971,Libya,LBY,
1971,YR1971,Liechtenstein,LIE,104889797.836543
1971,YR1971,Lithuania,LTU,
1971,YR1971,Luxembourg,LUX,1505684112.92952
1971,YR1971,"Macao SAR, China",MAC,
1971,YR1971,"Macedonia, FYR",MKD,
1971,YR1971,Madagascar,MDG,1199507630.01017
1971,YR1971,Malawi,MWI,365389567.21636
1971,YR1971,Malaysia,MYS,4514334715.05719
1971,YR1971,Maldives,MDV,
1971,YR1971,Mali,MLI,430096741.954649
1971,YR1971,Malta,MLT,264578308.927222
1971,YR1971,Marshall Islands,MHL,
1971,YR1971,Mauritania,MRT,227051055.634483
1971,YR1971,Mauritius,MUS,
1971,YR1971,Mexico,MEX,39200879415.8614
1971,YR1971,"Micronesia, Fed. Sts.",FSM,
1971,YR1971,Moldova,MDA,
1971,YR1971,Monaco,MCO,327651487.962757
1971,YR1971,Mongolia,MNG,
1971,YR1971,Montenegro,MNE,
1971,YR1971,Morocco,MAR,4356633663.36634
1971,YR1971,Mozambique,MOZ,
1971,YR1971,Myanmar,MMR,
1971,YR1971,Namibia,NAM,
1971,YR1971,Nepal,NPL,882765470.024691
1971,YR1971,Netherlands,NLD,41293859649.1228
1971,YR1971,New Caledonia,NCL,413634335.270098
1971,YR1971,New Zealand,NZL,7879284306.98211
1971,YR1971,Nicaragua,NIC,828569953.494756
1971,YR1971,Niger,NER,693573704.408339
1971,YR1971,Nigeria,NGA,9181769911.50443
1971,YR1971,Northern Mariana Islands,MNP,
1971,YR1971,Norway,NOR,14476253915.1632
1971,YR1971,Oman,OMN,301014924.480931
1971,YR1971,Pakistan,PAK,10602058000.4704
1971,YR1971,Palau,PLW,
1971,YR1971,Panama,PAN,1146700032
1971,YR1971,Papua New Guinea,PNG,717716139.555958
1971,YR1971,Paraguay,PRY,609047285.312098
1971,YR1971,Peru,PER,8069766829.1457
1971,YR1971,Philippines,PHL,7408296134.04833
1971,YR1971,Poland,POL,
1971,YR1971,Portugal,PRT,9078855772.72007
1971,YR1971,Puerto Rico,PRI,5647000000
1971,YR1971,Qatar,QAT,387700072.409347
1971,YR1971,Romania,ROM,
1971,YR1971,Russian Federation,RUS,
1971,YR1971,Rwanda,RWA,222952504.04479
1971,YR1971,Samoa,WSM,
1971,YR1971,San Marino,SMR,
1971,YR1971,Sao Tome and Principe,STP,
1971,YR1971,Saudi Arabia,SAU,6797048699.92487
1971,YR1971,Senegal,SEN,1058120593.56092
1971,YR1971,Serbia,SRB,
1971,YR1971,Seychelles,SYC,21965951.7214804
1971,YR1971,Sierra Leone,SLE,419549387.020884
1971,YR1971,Singapore,SGP,2262529369.63339
1971,YR1971,Sint Maarten (Dutch part),SXM,
1971,YR1971,Slovak Republic,SVK,
1971,YR1971,Slovenia,SVN,
1971,YR1971,Solomon Islands,SLB,50056882.8213879
1971,YR1971,Somalia,SOM,331104597.011628
1971,YR1971,South Africa,ZAF,19764631617.7672
1971,YR1971,South Sudan,SSD,
1971,YR1971,Spain,ESP,45264830483.5336
1971,YR1971,Sri Lanka,LKA,2369308600.33727
1971,YR1971,St. Kitts and Nevis,KNA,19624746.4218323
1971,YR1971,St. Lucia,LCA,
1971,YR1971,St. Martin (French part),MAF,
1971,YR1971,St. Vincent and the Grenadines,VCT,20051648.1111283
1971,YR1971,Sudan,SDN,2288196445.39976
1971,YR1971,Suriname,SUR,270649968.75
1971,YR1971,Swaziland,SWZ,136462080.92993
1971,YR1971,Sweden,SWE,39435806394.9745
1971,YR1971,Switzerland,CHE,
1971,YR1971,Syrian Arab Republic,SYR,2589851697.78909
1971,YR1971,Tajikistan,TJK,
1971,YR1971,Tanzania,TZA,
1971,YR1971,Thailand,THA,7375000024.96995
1971,YR1971,Timor-Leste,TMP,
1971,YR1971,Togo,TGO,286537570.238145
1971,YR1971,Tonga,TON,
1971,YR1971,Trinidad and Tobago,TTO,896763389.095539
1971,YR1971,Tunisia,TUN,1685152604.60491
1971,YR1971,Turkey,TUR,16256619963.7997
1971,YR1971,Turkmenistan,TKM,
1971,YR1971,Turks and Caicos Islands,TCA,
1971,YR1971,Tuvalu,TUV,
1971,YR1971,Uganda,UGA,1417191702.14533
1971,YR1971,Ukraine,UKR,
1971,YR1971,United Arab Emirates,ARE,
1971,YR1971,United Kingdom,GBR,141173077753.817
1971,YR1971,United States,USA,1167800000000
1971,YR1971,Uruguay,URY,2807342741.93548
1971,YR1971,Uzbekistan,UZB,
1971,YR1971,Vanuatu,VUT,
1971,YR1971,"Venezuela, RB",VEN,14471557937.6814
1971,YR1971,Vietnam,VNM,
1971,YR1971,Virgin Islands (U.S.),VIR,257000000
1971,YR1971,West Bank and Gaza,WBG,
1971,YR1971,"Yemen, Rep.",YEM,
1971,YR1971,Zambia,ZMB,1653259296.49115
1971,YR1971,Zimbabwe,ZWE,2178716263.57569
1970,YR1970,Afghanistan,AFG,1748886596.26667
1970,YR1970,Albania,ALB,
1970,YR1970,Algeria,DZA,4863487557.2335
1970,YR1970,American Samoa,ASM,
1970,YR1970,Andorra,ADO,78617570.3229253
1970,YR1970,Angola,AGO,
1970,YR1970,Antigua and Barbuda,ATG,
1970,YR1970,Argentina,ARG,31584210364.5523
1970,YR1970,Armenia,ARM,
1970,YR1970,Aruba,ABW,
1970,YR1970,Australia,AUS,41330496136.1855
1970,YR1970,Austria,AUT,15215058932.2498
1970,YR1970,Azerbaijan,AZE,
1970,YR1970,"Bahamas, The",BHS,538423199.465042
1970,YR1970,Bahrain,BHR,
1970,YR1970,Bangladesh,BGD,8992721806.56287
1970,YR1970,Barbados,BRB,181500000
1970,YR1970,Belarus,BLR,
1970,YR1970,Belgium,BEL,26381124884.4774
1970,YR1970,Belize,BLZ,53233534.3021169
1970,YR1970,Benin,BEN,333627713.317319
1970,YR1970,Bermuda,BMU,186300000
1970,YR1970,Bhutan,BTN,
1970,YR1970,Bolivia,BOL,1017171717.17172
1970,YR1970,Bosnia and Herzegovina,BIH,
1970,YR1970,Botswana,BWA,96243298.1393835
1970,YR1970,Brazil,BRA,42327600115.9852
1970,YR1970,Brunei Darussalam,BRN,179080099.307461
1970,YR1970,Bulgaria,BGR,
1970,YR1970,Burkina Faso,BFA,458404268.558262
1970,YR1970,Burundi,BDI,242732571.428571
1970,YR1970,Cambodia,KHM,718401145.08974
1970,YR1970,Cameroon,CMR,1160002328.96821
1970,YR1970,Canada,CAN,86303952531.3427
1970,YR1970,Cape Verde,CPV,
1970,YR1970,Cayman Islands,CYM,
1970,YR1970,Central African Republic,CAF,189106529.232059
1970,YR1970,Chad,TCD,469266736.654319
1970,YR1970,Channel Islands,CHI,
1970,YR1970,Chile,CHL,8981111663.54259
1970,YR1970,China,CHN,91506213646.1258
1970,YR1970,Colombia,COL,7198373469.47995
1970,YR1970,Comoros,COM,
1970,YR1970,"Congo, Dem. Rep.",ZAR,4877684933.12505
1970,YR1970,"Congo, Rep.",COG,274960699.85855
1970,YR1970,Costa Rica,CRI,984830159.698113
1970,YR1970,Cote d'Ivoire,CIV,1455482795.25108
1970,YR1970,Croatia,HRV,
1970,YR1970,Cuba,CUB,5693005244
1970,YR1970,Curacao,CUW,
1970,YR1970,Cyprus,CYP,
1970,YR1970,Czech Republic,CZE,
1970,YR1970,Denmark,DNK,16590533333.3333
1970,YR1970,Djibouti,DJI,
1970,YR1970,Dominica,DMA,
1970,YR1970,Dominican Republic,DOM,1485400064
1970,YR1970,Ecuador,ECU,2862504169.99893
1970,YR1970,"Egypt, Arab Rep.",EGY,7682492054.30836
1970,YR1970,El Salvador,SLV,1132920012.8
1970,YR1970,Equatorial Guinea,GNQ,66331428.5714286
1970,YR1970,Eritrea,ERI,
1970,YR1970,Estonia,EST,
1970,YR1970,Ethiopia,ETH,
1970,YR1970,Faeroe Islands,FRO,
1970,YR1970,Fiji,FJI,219878482.173564
1970,YR1970,Finland,FIN,11222537751.1887
1970,YR1970,France,FRA,146441124365.182
1970,YR1970,French Polynesia,PYF,254035999.217198
1970,YR1970,Gabon,GAB,323802475.480977
1970,YR1970,"Gambia, The",GMB,52296083.64654
1970,YR1970,Georgia,GEO,
1970,YR1970,Germany,DEU,208869771037.638
1970,YR1970,Ghana,GHA,2215322843.09093
1970,YR1970,Greece,GRC,12529700163.0761
1970,YR1970,Greenland,GRL,69520029.2730826
1970,YR1970,Grenada,GRD,
1970,YR1970,Guam,GUM,
1970,YR1970,Guatemala,GTM,1904000000
1970,YR1970,Guinea,GIN,
1970,YR1970,Guinea-Bissau,GNB,78733538.8063883
1970,YR1970,Guyana,GUY,267800000
1970,YR1970,Haiti,HTI,
1970,YR1970,Honduras,HND,723000000
1970,YR1970,"Hong Kong SAR, China",HKG,3800766535.62088
1970,YR1970,Hungary,HUN,5542466666.66667
1970,YR1970,Iceland,ISL,518902000.798036
1970,YR1970,India,IND,63517182000
1970,YR1970,Indonesia,IDN,9656740013.93973
1970,YR1970,"Iran, Islamic Rep.",IRN,10588052395.5116
1970,YR1970,Iraq,IRQ,3591431140.79927
1970,YR1970,Ireland,IRL,4317037205.24101
1970,YR1970,Isle of Man,IMY,
1970,YR1970,Israel,ISR,5372301094.56913
1970,YR1970,Italy,ITA,109254765501.859
1970,YR1970,Jamaica,JAM,1404720459.05833
1970,YR1970,Japan,JPN,209070551156.728
1970,YR1970,Jordan,JOR,639519744.192102
1970,YR1970,Kazakhstan,KAZ,
1970,YR1970,Kenya,KEN,1603447357.24209
1970,YR1970,Kiribati,KIR,14295279.5446937
1970,YR1970,"Korea, Dem. Rep.",PRK,
1970,YR1970,"Korea, Rep.",KOR,8899729520.86553
1970,YR1970,Kosovo,KSV,
1970,YR1970,Kuwait,KWT,2873638822.11156
1970,YR1970,Kyrgyz Republic,KGZ,
1970,YR1970,Lao PDR,LAO,
1970,YR1970,Latvia,LVA,
1970,YR1970,Lebanon,LBN,
1970,YR1970,Lesotho,LSO,68739972.531507
1970,YR1970,Liberia,LBR,323099728
1970,YR1970,Libya,LBY,
1970,YR1970,Liechtenstein,LIE,90099360.773871
1970,YR1970,Lithuania,LTU,
1970,YR1970,Luxembourg,LUX,1445204630.64758
1970,YR1970,"Macao SAR, China",MAC,
1970,YR1970,"Macedonia, FYR",MKD,
1970,YR1970,Madagascar,MDG,1111859569.93913
1970,YR1970,Malawi,MWI,290520116.266151
1970,YR1970,Malaysia,MYS,4276665285.75357
1970,YR1970,Maldives,MDV,
1970,YR1970,Mali,MLI,359772314.994898
1970,YR1970,Malta,MLT,250728829.112117
1970,YR1970,Marshall Islands,MHL,
1970,YR1970,Mauritania,MRT,209348253.104646
1970,YR1970,Mauritius,MUS,
1970,YR1970,Mexico,MEX,35541711470.3873
1970,YR1970,"Micronesia, Fed. Sts.",FSM,
1970,YR1970,Moldova,MDA,
1970,YR1970,Monaco,MCO,293073868.023221
1970,YR1970,Mongolia,MNG,
1970,YR1970,Montenegro,MNE,
1970,YR1970,Morocco,MAR,3956328426.04486
1970,YR1970,Mozambique,MOZ,
1970,YR1970,Myanmar,MMR,
1970,YR1970,Namibia,NAM,
1970,YR1970,Nepal,NPL,865975308.641975
1970,YR1970,Netherlands,NLD,35352164120.0463
1970,YR1970,New Caledonia,NCL,358815681.903216
1970,YR1970,New Zealand,NZL,
1970,YR1970,Nicaragua,NIC,778569938.850714
1970,YR1970,Niger,NER,649916621.165385
1970,YR1970,Nigeria,NGA,12545849083.0183
1970,YR1970,Northern Mariana Islands,MNP,
1970,YR1970,Norway,NOR,12729703621.7783
1970,YR1970,Oman,OMN,256319786.110103
1970,YR1970,Pakistan,PAK,10027088676.7101
1970,YR1970,Palau,PLW,
1970,YR1970,Panama,PAN,1016300032
1970,YR1970,Papua New Guinea,PNG,645537157.576436
1970,YR1970,Paraguay,PRY,548758098.326795
1970,YR1970,Peru,PER,7235141852.32276
1970,YR1970,Philippines,PHL,6687223655.87752
1970,YR1970,Poland,POL,
1970,YR1970,Portugal,PRT,8000069694.29714
1970,YR1970,Puerto Rico,PRI,5034599936
1970,YR1970,Qatar,QAT,301791311.79926
1970,YR1970,Romania,ROM,
1970,YR1970,Russian Federation,RUS,
1970,YR1970,Rwanda,RWA,219900006.6199
1970,YR1970,Samoa,WSM,
1970,YR1970,San Marino,SMR,
1970,YR1970,Sao Tome and Principe,STP,
1970,YR1970,Saudi Arabia,SAU,5014444259.55556
1970,YR1970,Senegal,SEN,1024832777.69731
1970,YR1970,Serbia,SRB,
1970,YR1970,Seychelles,SYC,18432031.3616773
1970,YR1970,Sierra Leone,SLE,434410366.360069
1970,YR1970,Singapore,SGP,1919496192.08007
1970,YR1970,Sint Maarten (Dutch part),SXM,
1970,YR1970,Slovak Republic,SVK,
1970,YR1970,Slovenia,SVN,
1970,YR1970,Solomon Islands,SLB,
1970,YR1970,Somalia,SOM,316147885.344131
1970,YR1970,South Africa,ZAF,17907392933.8058
1970,YR1970,South Sudan,SSD,
1970,YR1970,Spain,ESP,39801889578.1583
1970,YR1970,Sri Lanka,LKA,2296470588.23529
1970,YR1970,St. Kitts and Nevis,KNA,16300000
1970,YR1970,St. Lucia,LCA,
1970,YR1970,St. Martin (French part),MAF,
1970,YR1970,St. Vincent and the Grenadines,VCT,18450000
1970,YR1970,Sudan,SDN,2100229759.04718
1970,YR1970,Suriname,SUR,247150000
1970,YR1970,Swaziland,SWZ,112139955.188874
1970,YR1970,Sweden,SWE,36139913399.8299
1970,YR1970,Switzerland,CHE,
1970,YR1970,Syrian Arab Republic,SYR,2140383710.00885
1970,YR1970,Tajikistan,TJK,
1970,YR1970,Tanzania,TZA,
1970,YR1970,Thailand,THA,7086538430.17724
1970,YR1970,Timor-Leste,TMP,
1970,YR1970,Togo,TGO,253976592.086153
1970,YR1970,Tonga,TON,
1970,YR1970,Trinidad and Tobago,TTO,821849984
1970,YR1970,Tunisia,TUN,1439238095.2381
1970,YR1970,Turkey,TUR,17086956521.7391
1970,YR1970,Turkmenistan,TKM,
1970,YR1970,Turks and Caicos Islands,TCA,
1970,YR1970,Tuvalu,TUV,
1970,YR1970,Uganda,UGA,1259554849.768
1970,YR1970,Ukraine,UKR,
1970,YR1970,United Arab Emirates,ARE,
1970,YR1970,United Kingdom,GBR,124795414233.403
1970,YR1970,United States,USA,1075900000000
1970,YR1970,Uruguay,URY,2137241935.48387
1970,YR1970,Uzbekistan,UZB,
1970,YR1970,Vanuatu,VUT,
1970,YR1970,"Venezuela, RB",VEN,12993115056.3716
1970,YR1970,Vietnam,VNM,
1970,YR1970,Virgin Islands (U.S.),VIR,219000000
1970,YR1970,West Bank and Gaza,WBG,
1970,YR1970,"Yemen, Rep.",YEM,
1970,YR1970,Zambia,ZMB,1788779240.40381
1970,YR1970,Zimbabwe,ZWE,1884206349.72487
1969,YR1969,Afghanistan,AFG,1408888923.02222
1969,YR1969,Albania,ALB,
1969,YR1969,Algeria,DZA,4257253358.44365
1969,YR1969,American Samoa,ASM,
1969,YR1969,Andorra,ADO,
1969,YR1969,Angola,AGO,
1969,YR1969,Antigua and Barbuda,ATG,
1969,YR1969,Argentina,ARG,31256284544.7361
1969,YR1969,Armenia,ARM,
1969,YR1969,Aruba,ABW,
1969,YR1969,Australia,AUS,36681599283.2344
1969,YR1969,Austria,AUT,13582798556.2404
1969,YR1969,Azerbaijan,AZE,
1969,YR1969,"Bahamas, The",BHS,528137296.150413
1969,YR1969,Bahrain,BHR,
1969,YR1969,Bangladesh,BGD,8471006091.86674
1969,YR1969,Barbados,BRB,154400000
1969,YR1969,Belarus,BLR,
1969,YR1969,Belgium,BEL,23710735894.7022
1969,YR1969,Belize,BLZ,47305390.4372017
1969,YR1969,Benin,BEN,330748244.046535
1969,YR1969,Bermuda,BMU,164900000
1969,YR1969,Bhutan,BTN,
1969,YR1969,Bolivia,BOL,964615702.561641
1969,YR1969,Bosnia and Herzegovina,BIH,
1969,YR1969,Botswana,BWA,77361532.9935123
1969,YR1969,Brazil,BRA,37458898265.2258
1969,YR1969,Brunei Darussalam,BRN,161211289.690318
1969,YR1969,Bulgaria,BGR,
1969,YR1969,Burkina Faso,BFA,478298644.747585
1969,YR1969,Burundi,BDI,190205714.285714
1969,YR1969,Cambodia,KHM,978873268.48925
1969,YR1969,Cameroon,CMR,1152418382.11797
1969,YR1969,Canada,CAN,77887510241.7083
1969,YR1969,Cape Verde,CPV,
1969,YR1969,Cayman Islands,CYM,
1969,YR1969,Central African Republic,CAF,188039209.876317
1969,YR1969,Chad,TCD,471635620.771675
1969,YR1969,Channel Islands,CHI,
1969,YR1969,Chile,CHL,8179771225.72187
1969,YR1969,China,CHN,78718820945.8759
1969,YR1969,Colombia,COL,6405440200.13469
1969,YR1969,Comoros,COM,
1969,YR1969,"Congo, Dem. Rep.",ZAR,5032434970.84174
1969,YR1969,"Congo, Rep.",COG,265040036.059116
1969,YR1969,Costa Rica,CRI,853630203.169811
1969,YR1969,Cote d'Ivoire,CIV,1361360291.69501
1969,YR1969,Croatia,HRV,
1969,YR1969,Cuba,CUB,
1969,YR1969,Curacao,CUW,
1969,YR1969,Cyprus,CYP,
1969,YR1969,Czech Republic,CZE,
1969,YR1969,Denmark,DNK,15009384584.5333
1969,YR1969,Djibouti,DJI,
1969,YR1969,Dominica,DMA,
1969,YR1969,Dominican Republic,DOM,1230499968
1969,YR1969,Ecuador,ECU,3112166848.3004
1969,YR1969,"Egypt, Arab Rep.",EGY,6861743624.86753
1969,YR1969,El Salvador,SLV,1049400012.8
1969,YR1969,Equatorial Guinea,GNQ,67225714.2857143
1969,YR1969,Eritrea,ERI,
1969,YR1969,Estonia,EST,
1969,YR1969,Ethiopia,ETH,
1969,YR1969,Faeroe Islands,FRO,
1969,YR1969,Fiji,FJI,182182067.703568
1969,YR1969,Finland,FIN,10070766720.5011
1969,YR1969,France,FRA,140725497222.277
1969,YR1969,French Polynesia,PYF,242943776.862299
1969,YR1969,Gabon,GAB,318124701.048949
1969,YR1969,"Gambia, The",GMB,45168072.2454283
1969,YR1969,Georgia,GEO,
1969,YR1969,Germany,DEU,
1969,YR1969,Ghana,GHA,1961756426.6515
1969,YR1969,Greece,GRC,11266091570.5718
1969,YR1969,Greenland,GRL,
1969,YR1969,Grenada,GRD,
1969,YR1969,Guam,GUM,
1969,YR1969,Guatemala,GTM,1715399936
1969,YR1969,Guinea,GIN,
1969,YR1969,Guinea-Bissau,GNB,
1969,YR1969,Guyana,GUY,249300000
1969,YR1969,Haiti,HTI,
1969,YR1969,Honduras,HND,668000032
1969,YR1969,"Hong Kong SAR, China",HKG,3189740055.13982
1969,YR1969,Hungary,HUN,5205833591.46667
1969,YR1969,Iceland,ISL,414709311.35296
1969,YR1969,India,IND,59472993626.6667
1969,YR1969,Indonesia,IDN,8798957442.35583
1969,YR1969,"Iran, Islamic Rep.",IRN,9482344576.42244
1969,YR1969,Iraq,IRQ,3304396435.80592
1969,YR1969,Ireland,IRL,3787077343.72783
1969,YR1969,Isle of Man,IMY,
1969,YR1969,Israel,ISR,4568013077.69884
1969,YR1969,Italy,ITA,97085082807.3751
1969,YR1969,Jamaica,JAM,1191239555.57681
1969,YR1969,Japan,JPN,172204199480.889
1969,YR1969,Jordan,JOR,698879720.448112
1969,YR1969,Kazakhstan,KAZ,
1969,YR1969,Kenya,KEN,1458379415.39403
1969,YR1969,Kiribati,KIR,
1969,YR1969,"Korea, Dem. Rep.",PRK,
1969,YR1969,"Korea, Rep.",KOR,7475692343.91841
1969,YR1969,Kosovo,KSV,
1969,YR1969,Kuwait,KWT,2769198778.57739
1969,YR1969,Kyrgyz Republic,KGZ,
1969,YR1969,Lao PDR,LAO,
1969,YR1969,Latvia,LVA,
1969,YR1969,Lebanon,LBN,
1969,YR1969,Lesotho,LSO,65967973.6391977
1969,YR1969,Liberia,LBR,306961824
1969,YR1969,Libya,LBY,
1969,YR1969,Liechtenstein,LIE,
1969,YR1969,Lithuania,LTU,
1969,YR1969,Luxembourg,LUX,1234878980.502
1969,YR1969,"Macao SAR, China",MAC,
1969,YR1969,"Macedonia, FYR",MKD,
1969,YR1969,Madagascar,MDG,1056391054.93489
1969,YR1969,Malawi,MWI,265800106.373203
1969,YR1969,Malaysia,MYS,4050763016.35468
1969,YR1969,Maldives,MDV,
1969,YR1969,Mali,MLI,339913866.756618
1969,YR1969,Malta,MLT,
1969,YR1969,Marshall Islands,MHL,
1969,YR1969,Mauritania,MRT,199643443.874909
1969,YR1969,Mauritius,MUS,
1969,YR1969,Mexico,MEX,32515754313.9653
1969,YR1969,"Micronesia, Fed. Sts.",FSM,
1969,YR1969,Moldova,MDA,
1969,YR1969,Monaco,MCO,
1969,YR1969,Mongolia,MNG,
1969,YR1969,Montenegro,MNE,
1969,YR1969,Morocco,MAR,3651615453.01848
1969,YR1969,Mozambique,MOZ,
1969,YR1969,Myanmar,MMR,
1969,YR1969,Namibia,NAM,
1969,YR1969,Nepal,NPL,788641968.987654
1969,YR1969,Netherlands,NLD,31503868835.1853
1969,YR1969,New Caledonia,NCL,263108834.536684
1969,YR1969,New Zealand,NZL,5761588761.69421
1969,YR1969,Nicaragua,NIC,750000002.903011
1969,YR1969,Niger,NER,625867984.443567
1969,YR1969,Nigeria,NGA,6634187316.25367
1969,YR1969,Northern Mariana Islands,MNP,
1969,YR1969,Norway,NOR,11063065083.4888
1969,YR1969,Oman,OMN,239999799.728561
1969,YR1969,Pakistan,PAK,8632927108.67199
1969,YR1969,Palau,PLW,
1969,YR1969,Panama,PAN,945400000
1969,YR1969,Papua New Guinea,PNG,551237325.568373
1969,YR1969,Paraguay,PRY,512728946.180694
1969,YR1969,Peru,PER,6250645606.84668
1969,YR1969,Philippines,PHL,8408265263.7862
1969,YR1969,Poland,POL,
1969,YR1969,Portugal,PRT,6969025825.62869
1969,YR1969,Puerto Rico,PRI,4460700160
1969,YR1969,Qatar,QAT,
1969,YR1969,Romania,ROM,
1969,YR1969,Russian Federation,RUS,
1969,YR1969,Rwanda,RWA,188700037.3087
1969,YR1969,Samoa,WSM,
1969,YR1969,San Marino,SMR,
1969,YR1969,Sao Tome and Principe,STP,
1969,YR1969,Saudi Arabia,SAU,4485777635.55556
1969,YR1969,Senegal,SEN,983621120.991373
1969,YR1969,Serbia,SRB,
1969,YR1969,Seychelles,SYC,16452027.9927472
1969,YR1969,Sierra Leone,SLE,408690163.296065
1969,YR1969,Singapore,SGP,1659044470.85042
1969,YR1969,Sint Maarten (Dutch part),SXM,
1969,YR1969,Slovak Republic,SVK,
1969,YR1969,Slovenia,SVN,
1969,YR1969,Solomon Islands,SLB,28606411.398041
1969,YR1969,Somalia,SOM,300230021.488119
1969,YR1969,South Africa,ZAF,16315592942.6891
1969,YR1969,South Sudan,SSD,
1969,YR1969,Spain,ESP,36038711599.541
1969,YR1969,Sri Lanka,LKA,1965546218.48739
1969,YR1969,St. Kitts and Nevis,KNA,15850000
1969,YR1969,St. Lucia,LCA,
1969,YR1969,St. Martin (French part),MAF,
1969,YR1969,St. Vincent and the Grenadines,VCT,16650000
1969,YR1969,Sudan,SDN,1847501441.26221
1969,YR1969,Suriname,SUR,233450000
1969,YR1969,Swaziland,SWZ,105419957.874185
1969,YR1969,Sweden,SWE,31649203885.888
1969,YR1969,Switzerland,CHE,20524886616.4789
1969,YR1969,Syrian Arab Republic,SYR,2245011583.18701
1969,YR1969,Tajikistan,TJK,
1969,YR1969,Tanzania,TZA,
1969,YR1969,Thailand,THA,6695336559.7804
1969,YR1969,Timor-Leste,TMP,
1969,YR1969,Togo,TGO,267732472.640112
1969,YR1969,Tonga,TON,
1969,YR1969,Trinidad and Tobago,TTO,779200000
1969,YR1969,Tunisia,TUN,1289904761.90476
1969,YR1969,Turkey,TUR,19466666666.6667
1969,YR1969,Turkmenistan,TKM,
1969,YR1969,Turks and Caicos Islands,TCA,
1969,YR1969,Tuvalu,TUV,
1969,YR1969,Uganda,UGA,1168556666.77932
1969,YR1969,Ukraine,UKR,
1969,YR1969,United Arab Emirates,ARE,
1969,YR1969,United Kingdom,GBR,112676874821.987
1969,YR1969,United States,USA,973385170944
1969,YR1969,Uruguay,URY,2004342741.93548
1969,YR1969,Uzbekistan,UZB,
1969,YR1969,Vanuatu,VUT,
1969,YR1969,"Venezuela, RB",VEN,11927570676.9238
1969,YR1969,Vietnam,VNM,
1969,YR1969,Virgin Islands (U.S.),VIR,211300000
1969,YR1969,West Bank and Gaza,WBG,
1969,YR1969,"Yemen, Rep.",YEM,
1969,YR1969,Zambia,ZMB,1926399230.21087
1969,YR1969,Zimbabwe,ZWE,1747998819.40252
1968,YR1968,Afghanistan,AFG,1373333367.46667
1968,YR1968,Albania,ALB,
1968,YR1968,Algeria,DZA,3852147112.84503
1968,YR1968,American Samoa,ASM,
1968,YR1968,Andorra,ADO,
1968,YR1968,Angola,AGO,
1968,YR1968,Antigua and Barbuda,ATG,
1968,YR1968,Argentina,ARG,26436857248.0056
1968,YR1968,Armenia,ARM,
1968,YR1968,Aruba,ABW,
1968,YR1968,Australia,AUS,32709149960.8019
1968,YR1968,Austria,AUT,12440625312.8685
1968,YR1968,Azerbaijan,AZE,
1968,YR1968,"Bahamas, The",BHS,444901969.103758
1968,YR1968,Bahrain,BHR,
1968,YR1968,Bangladesh,BGD,7483685482.82769
1968,YR1968,Barbados,BRB,137300000
1968,YR1968,Belarus,BLR,
1968,YR1968,Belgium,BEL,21376353113.475
1968,YR1968,Belize,BLZ,44910180.7948118
1968,YR1968,Benin,BEN,326323105.762862
1968,YR1968,Bermuda,BMU,150000000
1968,YR1968,Bhutan,BTN,
1968,YR1968,Bolivia,BOL,908874535.938603
1968,YR1968,Bosnia and Herzegovina,BIH,
1968,YR1968,Botswana,BWA,66248426.9941409
1968,YR1968,Brazil,BRA,33875881906.0553
1968,YR1968,Brunei Darussalam,BRN,160819286.554292
1968,YR1968,Bulgaria,BGR,
1968,YR1968,Burkina Faso,BFA,460442689.71532
1968,YR1968,Burundi,BDI,183200000
