Time_Value,Time_ValueCode,Country_Name,Country_Code,"Population, total"
2006,YR2006,Somalia,SOM,8687671
2006,YR2006,South Africa,ZAF,47730946
2006,YR2006,South Asia,SAS,1521155564
2006,YR2006,South Sudan,SSD,8376893
2006,YR2006,Spain,ESP,44116441
2006,YR2006,Sri Lanka,LKA,19858000
2006,YR2006,St. Kitts and Nevis,KNA,49823
2006,YR2006,St. Lucia,LCA,167658
2006,YR2006,St. Martin (French part),MAF,28414
2006,YR2006,St. Vincent and the Grenadines,VCT,108908
2006,YR2006,Sub-Saharan Africa (all income levels),SSF,776960103
2006,YR2006,Sub-Saharan Africa (developing only),SSA,776338586
2006,YR2006,Sudan,SDN,32397535
2006,YR2006,Suriname,SUR,505186
2006,YR2006,Swaziland,SWZ,1118253
2006,YR2006,Sweden,SWE,9080505
2006,YR2006,Switzerland,CHE,7483934
2006,YR2006,Syrian Arab Republic,SYR,18804914
2006,YR2006,Tajikistan,TJK,6954522
2006,YR2006,Tanzania,TZA,39942347
2006,YR2006,Thailand,THA,65883961
2006,YR2006,Timor-Leste,TMP,1014439
2006,YR2006,Togo,TGO,5685845
2006,YR2006,Tonga,TON,101617
2006,YR2006,Trinidad and Tobago,TTO,1303478
2006,YR2006,Tunisia,TUN,10127900
2006,YR2006,Turkey,TUR,68626337
2006,YR2006,Turkmenistan,TKM,4801595
2006,YR2006,Turks and Caicos Islands,TCA,27642
2006,YR2006,Tuvalu,TUV,9732
2006,YR2006,Uganda,UGA,29711397
2006,YR2006,Ukraine,UKR,46787750
2006,YR2006,United Arab Emirates,ARE,4875639
2006,YR2006,United Kingdom,GBR,60595632
2006,YR2006,United States,USA,298379912
2006,YR2006,Upper middle income,UMC,2283319677
2006,YR2006,Uruguay,URY,3330217
2006,YR2006,Uzbekistan,UZB,26488250
2006,YR2006,Vanuatu,VUT,214654
2006,YR2006,"Venezuela, RB",VEN,27190882
2006,YR2006,Vietnam,VNM,83313000
2006,YR2006,Virgin Islands (U.S.),VIR,107700
2006,YR2006,West Bank and Gaza,WBG,3406334
2006,YR2006,World,WLD,6568642254
2006,YR2006,"Yemen, Rep.",YEM,20661714
2006,YR2006,Zambia,ZMB,11781612
2006,YR2006,Zimbabwe,ZWE,12724308
2007,YR2007,Afghanistan,AFG,26349243
2007,YR2007,Albania,ALB,3166222
2007,YR2007,Algeria,DZA,35097043
2007,YR2007,American Samoa,ASM,57919
2007,YR2007,Andorra,ADO,81292
2007,YR2007,Angola,AGO,17712824
2007,YR2007,Antigua and Barbuda,ATG,84397
2007,YR2007,Arab World,ARB,324693498
2007,YR2007,Argentina,ARG,39331357
2007,YR2007,Armenia,ARM,2989882
2007,YR2007,Aruba,ABW,101219
2007,YR2007,Australia,AUS,21015900
2007,YR2007,Austria,AUT,8300788
2007,YR2007,Azerbaijan,AZE,8581300
2007,YR2007,"Bahamas, The",BHS,342049
2007,YR2007,Bahrain,BHR,1032353
2007,YR2007,Bangladesh,BGD,146457067
2007,YR2007,Barbados,BRB,276277
2007,YR2007,Belarus,BLR,9560000
2007,YR2007,Belgium,BEL,10625700
2007,YR2007,Belize,BLZ,286196
2007,YR2007,Benin,BEN,8707490
2007,YR2007,Bermuda,BMU,64888
2007,YR2007,Bhutan,BTN,679365
2007,YR2007,Bolivia,BOL,9676456
2007,YR2007,Bosnia and Herzegovina,BIH,3868665
2007,YR2007,Botswana,BWA,1915187
2007,YR2007,Brazil,BRA,189996976
2007,YR2007,Brunei Darussalam,BRN,381440
2007,YR2007,Bulgaria,BGR,7659764
2007,YR2007,Burkina Faso,BFA,14235075
2007,YR2007,Burundi,BDI,8328312
2007,YR2007,Cambodia,KHM,13747288
2007,YR2007,Cameroon,CMR,19097676
2007,YR2007,Canada,CAN,32927517
2007,YR2007,Cape Verde,CPV,483713
2007,YR2007,Caribbean small states,CSS,6759652
2007,YR2007,Cayman Islands,CYM,51472
2007,YR2007,Central African Republic,CAF,4106897
2007,YR2007,Chad,TCD,10694366
2007,YR2007,Channel Islands,CHI,156497
2007,YR2007,Chile,CHL,16668892
2007,YR2007,China,CHN,1317885000
2007,YR2007,Colombia,COL,44498390
2007,YR2007,Comoros,COM,632736
2007,YR2007,"Congo, Dem. Rep.",ZAR,57187942
2007,YR2007,"Congo, Rep.",COG,3758858
2007,YR2007,Costa Rica,CRI,4463226
2007,YR2007,Cote d'Ivoire,CIV,17949061
2007,YR2007,Croatia,HRV,4436000
2007,YR2007,Cuba,CUB,11301674
2007,YR2007,Curacao,CUW,139841
2007,YR2007,Cyprus,CYP,1063095
2007,YR2007,Czech Republic,CZE,10334160
2007,YR2007,Denmark,DNK,5461438
2007,YR2007,Djibouti,DJI,798690
2007,YR2007,Dominica,DMA,70795
2007,YR2007,Dominican Republic,DOM,9615015
2007,YR2007,East Asia & Pacific (all income levels),EAS,2159386780
2007,YR2007,East Asia & Pacific (developing only),EAP,1921755956
2007,YR2007,Ecuador,ECU,14268397
2007,YR2007,"Egypt, Arab Rep.",EGY,74229577
2007,YR2007,El Salvador,SLV,6122952
2007,YR2007,Equatorial Guinea,GNQ,639618
2007,YR2007,Eritrea,ERI,5209846
2007,YR2007,Estonia,EST,1341672
2007,YR2007,Ethiopia,ETH,80440708
2007,YR2007,Euro area,EMU,327997361
2007,YR2007,Europe & Central Asia (all income levels),ECS,879744081
2007,YR2007,Europe & Central Asia (developing only),ECA,262818909
2007,YR2007,European Union,EUU,501398395
2007,YR2007,Faeroe Islands,FRO,49554
2007,YR2007,Fiji,FJI,835392
2007,YR2007,Finland,FIN,5288720
2007,YR2007,France,FRA,64012572
2007,YR2007,French Polynesia,PYF,260361
2007,YR2007,Gabon,GAB,1447388
2007,YR2007,"Gambia, The",GMB,1529406
2007,YR2007,Georgia,GEO,4388400
2007,YR2007,Germany,DEU,82266372
2007,YR2007,Ghana,GHA,22525659
2007,YR2007,Greece,GRC,11192763
2007,YR2007,Greenland,GRL,56555
2007,YR2007,Grenada,GRD,103586
2007,YR2007,Guam,GUM,158331
2007,YR2007,Guatemala,GTM,13317931
2007,YR2007,Guinea,GIN,10046967
2007,YR2007,Guinea-Bissau,GNB,1484337
2007,YR2007,Guyana,GUY,770407
2007,YR2007,Haiti,HTI,9513714
2007,YR2007,Heavily indebted poor countries (HIPC),HPC,573385048
2007,YR2007,High income,HIC,1262381292
2007,YR2007,High income: OECD,OEC,1022768617
2007,YR2007,High income: nonOECD,NOC,239612675
2007,YR2007,Honduras,HND,7178436
2007,YR2007,"Hong Kong SAR, China",HKG,6916300
2007,YR2007,Hungary,HUN,10055780
2007,YR2007,Iceland,ISL,311566
2007,YR2007,India,IND,1159095250
2007,YR2007,Indonesia,IDN,230972808
2007,YR2007,"Iran, Islamic Rep.",IRN,71809219
2007,YR2007,Iraq,IRQ,28740630
2007,YR2007,Ireland,IRL,4356931
2007,YR2007,Isle of Man,IMY,81812
2007,YR2007,Israel,ISR,7180100
2007,YR2007,Italy,ITA,59375289
2007,YR2007,Jamaica,JAM,2675800
2007,YR2007,Japan,JPN,127770750
2007,YR2007,Jordan,JOR,5661000
2007,YR2007,Kazakhstan,KAZ,15484192
2007,YR2007,Kenya,KEN,37752304
2007,YR2007,Kiribati,KIR,93401
2007,YR2007,"Korea, Dem. Rep.",PRK,24111989
2007,YR2007,"Korea, Rep.",KOR,48598000
2007,YR2007,Kosovo,KSV,1733404
2007,YR2007,Kuwait,KWT,2554920
2007,YR2007,Kyrgyz Republic,KGZ,5268400
2007,YR2007,Lao PDR,LAO,6013278
2007,YR2007,Latin America & Caribbean (all income levels),LCN,575057427
2007,YR2007,Latin America & Caribbean (developing only),LAC,548706953
2007,YR2007,Latvia,LVA,2276100
2007,YR2007,Least developed countries: UN classification,LDC,783578339
2007,YR2007,Lebanon,LBN,4139813
2007,YR2007,Lesotho,LSO,1955784
2007,YR2007,Liberia,LBR,3522294
2007,YR2007,Libya,LBY,5782108
2007,YR2007,Liechtenstein,LIE,35308
2007,YR2007,Lithuania,LTU,3375618
2007,YR2007,Low & middle income,LMY,5384527837
2007,YR2007,Low income,LIC,758810641
2007,YR2007,Lower middle income,LMC,2324562066
2007,YR2007,Luxembourg,LUX,479993
2007,YR2007,"Macao SAR, China",MAC,493206
2007,YR2007,"Macedonia, FYR",MKD,2096620
2007,YR2007,Madagascar,MDG,19371023
2007,YR2007,Malawi,MWI,13713758
2007,YR2007,Malaysia,MYS,26813819
2007,YR2007,Maldives,MDV,308239
2007,YR2007,Mali,MLI,12725629
2007,YR2007,Malta,MLT,409050
2007,YR2007,Marshall Islands,MHL,52150
2007,YR2007,Mauritania,MRT,3330037
2007,YR2007,Mauritius,MUS,1260403
2007,YR2007,Mexico,MEX,113529819
2007,YR2007,"Micronesia, Fed. Sts.",FSM,105097
2007,YR2007,Middle East & North Africa (all income levels),MEA,357999993
2007,YR2007,Middle East & North Africa (developing only),MNA,311388401
2007,YR2007,Middle income,MIC,4625717196
2007,YR2007,Moldova,MDA,3576904
2007,YR2007,Monaco,MCO,35013
2007,YR2007,Mongolia,MNG,2595068
2007,YR2007,Montenegro,MNE,617800
2007,YR2007,Morocco,MAR,30667086
2007,YR2007,Mozambique,MOZ,22171404
2007,YR2007,Myanmar,MMR,50828959
2007,YR2007,Namibia,NAM,2080700
2007,YR2007,Nepal,NPL,25950022
2007,YR2007,Netherlands,NLD,16381696
2007,YR2007,New Caledonia,NCL,242400
2007,YR2007,New Zealand,NZL,4228300
2007,YR2007,Nicaragua,NIC,5595533
2007,YR2007,Niger,NER,14197289
2007,YR2007,Nigeria,NGA,147187353
2007,YR2007,North America,NAC,334223612
2007,YR2007,Northern Mariana Islands,MNP,59792
2007,YR2007,Norway,NOR,4709153
2007,YR2007,OECD members,OED,1215850729
2007,YR2007,Oman,OMN,2569739
2007,YR2007,Other small states,OSS,18262796
2007,YR2007,Pacific island small states,PSS,2112600
2007,YR2007,Pakistan,PAK,163928329
2007,YR2007,Palau,PLW,20118
2007,YR2007,Panama,PAN,3491034
2007,YR2007,Papua New Guinea,PNG,6397623
2007,YR2007,Paraguay,PRY,6125285
2007,YR2007,Peru,PER,28328410
2007,YR2007,Philippines,PHL,88875548
2007,YR2007,Poland,POL,38120560
2007,YR2007,Portugal,PRT,10608335
2007,YR2007,Puerto Rico,PRI,3782995
2007,YR2007,Qatar,QAT,1152459
2007,YR2007,Romania,ROM,21546873
2007,YR2007,Russian Federation,RUS,142100000
2007,YR2007,Rwanda,RWA,9928143
2007,YR2007,Samoa,WSM,182240
2007,YR2007,San Marino,SMR,30377
2007,YR2007,Sao Tome and Principe,STP,163390
2007,YR2007,Saudi Arabia,SAU,25915624
2007,YR2007,Senegal,SEN,11904974
2007,YR2007,Serbia,SRB,7381579
2007,YR2007,Seychelles,SYC,85033
2007,YR2007,Sierra Leone,SLE,5416015
2007,YR2007,Singapore,SGP,4588600
2007,YR2007,Sint Maarten (Dutch part),SXM,39464
2007,YR2007,Slovak Republic,SVK,5397318
2007,YR2007,Slovenia,SVN,2018122
2007,YR2007,Small states,SST,27135048
2007,YR2007,Solomon Islands,SLB,492148
2007,YR2007,Somalia,SOM,8910851
2007,YR2007,South Africa,ZAF,48257282
2007,YR2007,South Asia,SAS,1542806515
2007,YR2007,South Sudan,SSD,8736736
2007,YR2007,Spain,ESP,44878945
2007,YR2007,Sri Lanka,LKA,20039000
2007,YR2007,St. Kitts and Nevis,KNA,50478
2007,YR2007,St. Lucia,LCA,170149
2007,YR2007,St. Martin (French part),MAF,28905
2007,YR2007,St. Vincent and the Grenadines,VCT,109045
2007,YR2007,Sub-Saharan Africa (all income levels),SSF,797690721
2007,YR2007,Sub-Saharan Africa (developing only),SSA,797051103
2007,YR2007,Sudan,SDN,33218250
2007,YR2007,Suriname,SUR,510433
2007,YR2007,Swaziland,SWZ,1134977
2007,YR2007,Sweden,SWE,9148092
2007,YR2007,Switzerland,CHE,7551117
2007,YR2007,Syrian Arab Republic,SYR,19561477
2007,YR2007,Tajikistan,TJK,7111025
2007,YR2007,Tanzania,TZA,41119693
2007,YR2007,Thailand,THA,66076927
2007,YR2007,Timor-Leste,TMP,1046030
2007,YR2007,Togo,TGO,5834806
2007,YR2007,Tonga,TON,102289
2007,YR2007,Trinidad and Tobago,TTO,1310040
2007,YR2007,Tunisia,TUN,10225100
2007,YR2007,Turkey,TUR,69496513
2007,YR2007,Turkmenistan,TKM,4858236
2007,YR2007,Turks and Caicos Islands,TCA,28638
2007,YR2007,Tuvalu,TUV,9764
2007,YR2007,Uganda,UGA,30728747
2007,YR2007,Ukraine,UKR,46509350
2007,YR2007,United Arab Emirates,ARE,5797347
2007,YR2007,United Kingdom,GBR,60986649
2007,YR2007,United States,USA,301231207
2007,YR2007,Upper middle income,UMC,2301155130
2007,YR2007,Uruguay,URY,3338384
2007,YR2007,Uzbekistan,UZB,26868000
2007,YR2007,Vanuatu,VUT,220001
2007,YR2007,"Venezuela, RB",VEN,27655937
2007,YR2007,Vietnam,VNM,84221100
2007,YR2007,Virgin Islands (U.S.),VIR,107423
2007,YR2007,West Bank and Gaza,WBG,3494496
2007,YR2007,World,WLD,6646909129
2007,YR2007,"Yemen, Rep.",YEM,21182162
2007,YR2007,Zambia,ZMB,12109620
2007,YR2007,Zimbabwe,ZWE,12740160
2008,YR2008,Afghanistan,AFG,27032197
2008,YR2008,Albania,ALB,3156608
2008,YR2008,Algeria,DZA,35725377
2008,YR2008,American Samoa,ASM,57053
2008,YR2008,Andorra,ADO,79969
2008,YR2008,Angola,AGO,18314441
2008,YR2008,Antigua and Barbuda,ATG,85349
2008,YR2008,Arab World,ARB,332424892
2008,YR2008,Argentina,ARG,39676083
2008,YR2008,Armenia,ARM,2977488
2008,YR2008,Aruba,ABW,101344
2008,YR2008,Australia,AUS,21384400
2008,YR2008,Austria,AUT,8336926
2008,YR2008,Azerbaijan,AZE,8763400
2008,YR2008,"Bahamas, The",BHS,348340
2008,YR2008,Bahrain,BHR,1116038
2008,YR2008,Bangladesh,BGD,147969967
2008,YR2008,Barbados,BRB,277634
2008,YR2008,Belarus,BLR,9528000
2008,YR2008,Belgium,BEL,10709973
2008,YR2008,Belize,BLZ,293544
2008,YR2008,Benin,BEN,8973293
2008,YR2008,Bermuda,BMU,65273
2008,YR2008,Bhutan,BTN,692159
2008,YR2008,Bolivia,BOL,9834098
2008,YR2008,Bosnia and Herzegovina,BIH,3861201
2008,YR2008,Botswana,BWA,1933719
2008,YR2008,Brazil,BRA,191765567
2008,YR2008,Brunei Darussalam,BRN,388017
2008,YR2008,Bulgaria,BGR,7623395
2008,YR2008,Burkina Faso,BFA,14659646
2008,YR2008,Burundi,BDI,8624280
2008,YR2008,Cambodia,KHM,13940518
2008,YR2008,Cameroon,CMR,19595026
2008,YR2008,Canada,CAN,33317662
2008,YR2008,Cape Verde,CPV,484651
2008,YR2008,Caribbean small states,CSS,6807444
2008,YR2008,Cayman Islands,CYM,52912
2008,YR2008,Central African Republic,CAF,4185106
2008,YR2008,Chad,TCD,11030628
2008,YR2008,Channel Islands,CHI,157554
2008,YR2008,Chile,CHL,16831184
2008,YR2008,China,CHN,1324655000
2008,YR2008,Colombia,COL,45153037
2008,YR2008,Comoros,COM,649291
2008,YR2008,"Congo, Dem. Rep.",ZAR,58819038
2008,YR2008,"Congo, Rep.",COG,3876475
2008,YR2008,Costa Rica,CRI,4532711
2008,YR2008,Cote d'Ivoire,CIV,18260044
2008,YR2008,Croatia,HRV,4434000
2008,YR2008,Cuba,CUB,11296355
2008,YR2008,Curacao,CUW,141279
2008,YR2008,Cyprus,CYP,1077089
2008,YR2008,Czech Republic,CZE,10424336
2008,YR2008,Denmark,DNK,5493621
2008,YR2008,Djibouti,DJI,810100
2008,YR2008,Dominica,DMA,70883
2008,YR2008,Dominican Republic,DOM,9750195
2008,YR2008,East Asia & Pacific (all income levels),EAS,2174556066
2008,YR2008,East Asia & Pacific (developing only),EAP,1935836768
2008,YR2008,Ecuador,ECU,14512402
2008,YR2008,"Egypt, Arab Rep.",EGY,75491922
2008,YR2008,El Salvador,SLV,6151776
2008,YR2008,Equatorial Guinea,GNQ,658025
2008,YR2008,Eritrea,ERI,5382163
2008,YR2008,Estonia,EST,1340675
2008,YR2008,Ethiopia,ETH,82621190
2008,YR2008,Euro area,EMU,329706478
2008,YR2008,Europe & Central Asia (all income levels),ECS,883561578
2008,YR2008,Europe & Central Asia (developing only),ECA,264340836
2008,YR2008,European Union,EUU,503596766
2008,YR2008,Faeroe Islands,FRO,49601
2008,YR2008,Fiji,FJI,843851
2008,YR2008,Finland,FIN,5313399
2008,YR2008,France,FRA,64371099
2008,YR2008,French Polynesia,PYF,262877
2008,YR2008,Gabon,GAB,1482843
2008,YR2008,"Gambia, The",GMB,1577984
2008,YR2008,Georgia,GEO,4383800
2008,YR2008,Germany,DEU,82110097
2008,YR2008,Ghana,GHA,23110139
2008,YR2008,Greece,GRC,11237094
2008,YR2008,Greenland,GRL,56328
2008,YR2008,Grenada,GRD,103932
2008,YR2008,Guam,GUM,158310
2008,YR2008,Guatemala,GTM,13648307
2008,YR2008,Guinea,GIN,10314678
2008,YR2008,Guinea-Bissau,GNB,1516920
2008,YR2008,Guyana,GUY,775739
2008,YR2008,Haiti,HTI,9638255
2008,YR2008,Heavily indebted poor countries (HIPC),HPC,589184942
2008,YR2008,High income,HIC,1271253377
2008,YR2008,High income: OECD,OEC,1029465566
2008,YR2008,High income: nonOECD,NOC,241787811
2008,YR2008,Honduras,HND,7322368
2008,YR2008,"Hong Kong SAR, China",HKG,6957800
2008,YR2008,Hungary,HUN,10038188
2008,YR2008,Iceland,ISL,317414
2008,YR2008,India,IND,1174662334
2008,YR2008,Indonesia,IDN,234243489
2008,YR2008,"Iran, Islamic Rep.",IRN,72660887
2008,YR2008,Iraq,IRQ,29429829
2008,YR2008,Ireland,IRL,4425683
2008,YR2008,Isle of Man,IMY,82561
2008,YR2008,Israel,ISR,7308800
2008,YR2008,Italy,ITA,59832179
2008,YR2008,Jamaica,JAM,2687200
2008,YR2008,Japan,JPN,127704040
2008,YR2008,Jordan,JOR,5786000
2008,YR2008,Kazakhstan,KAZ,15673999
2008,YR2008,Kenya,KEN,38773277
2008,YR2008,Kiribati,KIR,94832
2008,YR2008,"Korea, Dem. Rep.",PRK,24243894
2008,YR2008,"Korea, Rep.",KOR,48949000
2008,YR2008,Kosovo,KSV,1747383
2008,YR2008,Kuwait,KWT,2702221
2008,YR2008,Kyrgyz Republic,KGZ,5318700
2008,YR2008,Lao PDR,LAO,6139127
2008,YR2008,Latin America & Caribbean (all income levels),LCN,581702935
2008,YR2008,Latin America & Caribbean (developing only),LAC,555181163
2008,YR2008,Latvia,LVA,2266094
2008,YR2008,Least developed countries: UN classification,LDC,801579907
2008,YR2008,Lebanon,LBN,4186088
2008,YR2008,Lesotho,LSO,1972199
2008,YR2008,Liberia,LBR,3672714
2008,YR2008,Libya,LBY,5876805
2008,YR2008,Liechtenstein,LIE,35582
2008,YR2008,Lithuania,LTU,3358115
2008,YR2008,Low & middle income,LMY,5454800338
2008,YR2008,Low income,LIC,775263998
2008,YR2008,Lower middle income,LMC,2360595736
2008,YR2008,Luxembourg,LUX,488650
2008,YR2008,"Macao SAR, China",MAC,507528
2008,YR2008,"Macedonia, FYR",MKD,2098769
2008,YR2008,Madagascar,MDG,19926785
2008,YR2008,Malawi,MWI,14138207
2008,YR2008,Malaysia,MYS,27302348
2008,YR2008,Maldives,MDV,313843
2008,YR2008,Mali,MLI,13138299
2008,YR2008,Malta,MLT,411950
2008,YR2008,Marshall Islands,MHL,52245
2008,YR2008,Mauritania,MRT,3422901
2008,YR2008,Mauritius,MUS,1268565
2008,YR2008,Mexico,MEX,114968039
2008,YR2008,"Micronesia, Fed. Sts.",FSM,104498
2008,YR2008,Middle East & North Africa (all income levels),MEA,365554013
2008,YR2008,Middle East & North Africa (developing only),MNA,316897374
2008,YR2008,Middle income,MIC,4679536340
2008,YR2008,Moldova,MDA,3570107
2008,YR2008,Monaco,MCO,35686
2008,YR2008,Mongolia,MNG,2632834
2008,YR2008,Montenegro,MNE,618649
2008,YR2008,Morocco,MAR,30955151
2008,YR2008,Mozambique,MOZ,22762525
2008,YR2008,Myanmar,MMR,51174018
2008,YR2008,Namibia,NAM,2110791
2008,YR2008,Nepal,NPL,26249412
2008,YR2008,Netherlands,NLD,16445593
2008,YR2008,New Caledonia,NCL,243985
2008,YR2008,New Zealand,NZL,4268900
2008,YR2008,Nicaragua,NIC,5667983
2008,YR2008,Niger,NER,14737895
2008,YR2008,Nigeria,NGA,151208080
2008,YR2008,North America,NAC,337476901
2008,YR2008,Northern Mariana Islands,MNP,57345
2008,YR2008,Norway,NOR,4768212
2008,YR2008,OECD members,OED,1224835304
2008,YR2008,Oman,OMN,2593523
2008,YR2008,Other small states,OSS,18576788
2008,YR2008,Pacific island small states,PSS,2140772
2008,YR2008,Pakistan,PAK,167008083
2008,YR2008,Palau,PLW,20228
2008,YR2008,Panama,PAN,3553480
2008,YR2008,Papua New Guinea,PNG,6550877
2008,YR2008,Paraguay,PRY,6236005
2008,YR2008,Peru,PER,28625628
2008,YR2008,Philippines,PHL,90371287
2008,YR2008,Poland,POL,38125759
2008,YR2008,Portugal,PRT,10622413
2008,YR2008,Puerto Rico,PRI,3760866
2008,YR2008,Qatar,QAT,1359114
2008,YR2008,Romania,ROM,21513622
2008,YR2008,Russian Federation,RUS,141950000
2008,YR2008,Rwanda,RWA,10222961
2008,YR2008,Samoa,WSM,183444
2008,YR2008,San Marino,SMR,30549
2008,YR2008,Sao Tome and Principe,STP,168253
2008,YR2008,Saudi Arabia,SAU,26366358
2008,YR2008,Senegal,SEN,12238791
2008,YR2008,Serbia,SRB,7350221
2008,YR2008,Seychelles,SYC,86956
2008,YR2008,Sierra Leone,SLE,5532139
2008,YR2008,Singapore,SGP,4839400
2008,YR2008,Sint Maarten (Dutch part),SXM,40459
2008,YR2008,Slovak Republic,SVK,5406626
2008,YR2008,Slovenia,SVN,2021316
2008,YR2008,Small states,SST,27525004
2008,YR2008,Solomon Islands,SLB,503541
2008,YR2008,Somalia,SOM,9140259
2008,YR2008,South Africa,ZAF,48793022
2008,YR2008,South Asia,SAS,1564144995
2008,YR2008,South Sudan,SSD,9118386
2008,YR2008,Spain,ESP,45555716
2008,YR2008,Sri Lanka,LKA,20217000
2008,YR2008,St. Kitts and Nevis,KNA,51110
2008,YR2008,St. Lucia,LCA,172734
2008,YR2008,St. Martin (French part),MAF,29376
2008,YR2008,St. Vincent and the Grenadines,VCT,109158
2008,YR2008,Sub-Saharan Africa (all income levels),SSF,819057227
2008,YR2008,Sub-Saharan Africa (developing only),SSA,818399202
2008,YR2008,Sudan,SDN,34040065
2008,YR2008,Suriname,SUR,515372
2008,YR2008,Swaziland,SWZ,1153929
2008,YR2008,Sweden,SWE,9219637
2008,YR2008,Switzerland,CHE,7647675
2008,YR2008,Syrian Arab Republic,SYR,20346056
2008,YR2008,Tajikistan,TJK,7275252
2008,YR2008,Tanzania,TZA,42353790
2008,YR2008,Thailand,THA,66185340
2008,YR2008,Timor-Leste,TMP,1077911
2008,YR2008,Togo,TGO,5987491
2008,YR2008,Tonga,TON,102947
2008,YR2008,Trinidad and Tobago,TTO,1316449
2008,YR2008,Tunisia,TUN,10328900
2008,YR2008,Turkey,TUR,70363511
2008,YR2008,Turkmenistan,TKM,4917543
2008,YR2008,Turks and Caicos Islands,TCA,29481
2008,YR2008,Tuvalu,TUV,9788
2008,YR2008,Uganda,UGA,31778799
2008,YR2008,Ukraine,UKR,46258200
2008,YR2008,United Arab Emirates,ARE,6798635
2008,YR2008,United Kingdom,GBR,61393521
2008,YR2008,United States,USA,304093966
2008,YR2008,Upper middle income,UMC,2318940604
2008,YR2008,Uruguay,URY,3348898
2008,YR2008,Uzbekistan,UZB,27302800
2008,YR2008,Vanuatu,VUT,225398
2008,YR2008,"Venezuela, RB",VEN,28120312
2008,YR2008,Vietnam,VNM,85122300
2008,YR2008,Virgin Islands (U.S.),VIR,107091
2008,YR2008,West Bank and Gaza,WBG,3596688
2008,YR2008,World,WLD,6726053715
2008,YR2008,"Yemen, Rep.",YEM,21703571
2008,YR2008,Zambia,ZMB,12456527
2008,YR2008,Zimbabwe,ZWE,12784041
2009,YR2009,Afghanistan,AFG,27708187
2009,YR2009,Albania,ALB,3151185
2009,YR2009,Algeria,DZA,36383302
2009,YR2009,American Samoa,ASM,56245
2009,YR2009,Andorra,ADO,78659
2009,YR2009,Angola,AGO,18926650
2009,YR2009,Antigua and Barbuda,ATG,86300
2009,YR2009,Arab World,ARB,340149038
2009,YR2009,Argentina,ARG,40023641
2009,YR2009,Armenia,ARM,2968154
2009,YR2009,Aruba,ABW,101418
2009,YR2009,Australia,AUS,21778800
2009,YR2009,Austria,AUT,8365275
2009,YR2009,Azerbaijan,AZE,8947243
2009,YR2009,"Bahamas, The",BHS,354492
2009,YR2009,Bahrain,BHR,1191539
2009,YR2009,Bangladesh,BGD,149503100
2009,YR2009,Barbados,BRB,279006
2009,YR2009,Belarus,BLR,9507000
2009,YR2009,Belgium,BEL,10796493
2009,YR2009,Belize,BLZ,301016
2009,YR2009,Benin,BEN,9240783
2009,YR2009,Bermuda,BMU,65636
2009,YR2009,Bhutan,BTN,704542
2009,YR2009,Bolivia,BOL,9993406
2009,YR2009,Bosnia and Herzegovina,BIH,3853446
2009,YR2009,Botswana,BWA,1951715
2009,YR2009,Brazil,BRA,193490922
2009,YR2009,Brunei Darussalam,BRN,394400
2009,YR2009,Bulgaria,BGR,7585131
2009,YR2009,Burkina Faso,BFA,15094967
2009,YR2009,Burundi,BDI,8926687
2009,YR2009,Cambodia,KHM,14144225
2009,YR2009,Cameroon,CMR,20103945
2009,YR2009,Canada,CAN,33726915
2009,YR2009,Cape Verde,CPV,485714
2009,YR2009,Caribbean small states,CSS,6851632
2009,YR2009,Cayman Islands,CYM,54275
2009,YR2009,Central African Republic,CAF,4266247
2009,YR2009,Chad,TCD,11371325
2009,YR2009,Channel Islands,CHI,158565
2009,YR2009,Chile,CHL,16991729
2009,YR2009,China,CHN,1331260000
2009,YR2009,Colombia,COL,45802561
2009,YR2009,Comoros,COM,666097
2009,YR2009,"Congo, Dem. Rep.",ZAR,60486276
2009,YR2009,"Congo, Rep.",COG,3995146
2009,YR2009,Costa Rica,CRI,4601424
2009,YR2009,Cote d'Ivoire,CIV,18601342
2009,YR2009,Croatia,HRV,4429000
2009,YR2009,Cuba,CUB,11288826
2009,YR2009,Curacao,CUW,141972
2009,YR2009,Cyprus,CYP,1090553
2009,YR2009,Czech Republic,CZE,10487178
2009,YR2009,Denmark,DNK,5523095
2009,YR2009,Djibouti,DJI,821865
2009,YR2009,Dominica,DMA,70996
2009,YR2009,Dominican Republic,DOM,9884265
2009,YR2009,East Asia & Pacific (all income levels),EAS,2189277520
2009,YR2009,East Asia & Pacific (developing only),EAP,1949763154
2009,YR2009,Ecuador,ECU,14756424
2009,YR2009,"Egypt, Arab Rep.",EGY,76775023
2009,YR2009,El Salvador,SLV,6183484
2009,YR2009,Equatorial Guinea,GNQ,676851
2009,YR2009,Eritrea,ERI,5557889
2009,YR2009,Estonia,EST,1340271
2009,YR2009,Ethiopia,ETH,84838032
2009,YR2009,Euro area,EMU,330912588
2009,YR2009,Europe & Central Asia (all income levels),ECS,887382543
2009,YR2009,Europe & Central Asia (developing only),ECA,266258879
2009,YR2009,European Union,EUU,505295478
2009,YR2009,Faeroe Islands,FRO,49600
2009,YR2009,Fiji,FJI,852479
2009,YR2009,Finland,FIN,5338871
2009,YR2009,France,FRA,64702921
2009,YR2009,French Polynesia,PYF,265412
2009,YR2009,Gabon,GAB,1519155
2009,YR2009,"Gambia, The",GMB,1628332
2009,YR2009,Georgia,GEO,4410900
